train_size,observed_hgb,fit_hgb
4803.256435056715,0.9999824460555585,0.9998116469012646
4933.211385257571,0.9999856164453036,0.9998197001303106
5066.68234367287,0.9999873294693851,0.9998274090353265
5203.764437989122,0.9999875014214472,0.9998347883382376
5344.555369628794,0.9999876780257745,0.9998418521315183
5489.15548338425,0.9999878594082364,0.9998486139051052
5637.66783893571,0.9999880456981084,0.9998550865721586
5790.198284304121,0.9999882370281633,0.9998612824937234
5946.855531291387,0.9999884335347662,0.9998672135023356
6107.751232961657,0.9999886353579718,0.9998728909246192
6273.00006321891,0.9999888426416239,0.9998783256029162
6442.719798537598,0.999989055533458,0.9998835279159939
6617.031401904485,0.9999892741852069,0.9998885077988642
6796.059109031656,0.9999894987527085,0.999893274761758
6979.930516902031,0.9999897293960169,0.9998978379082861
7168.7766747105425,0.9999899662795169,0.9999022059528255
7362.732177265772,0.9999902095720403,0.9999063872371607
7561.935260918655,0.9999904594469872,0.9999103897464152
7766.527902086525,0.9999907160824488,0.9999142211242998
7976.655918442856,0.9999909796613351,0.9999178886877111
8192.46907284472,0.9999912503715043,0.9999213994407041
8414.121180072067,0.9999915284058977,0.9999247600878686
8641.770216454885,0.9999918139626763,0.9999279770471321
8875.57843246645,0.9999921072453629,0.9999310564620179
9115.712468362743,0.9999924084629864,0.9999340042133761
9362.343472950666,0.9999927178302314,0.9999368259306153
9615.647225569548,0.9999930355675904,0.9999395270024529
9875.804261372934,0.9999933619015221,0.9999421125872063
10143.0,0.9999936970646118,0.9999445876226437
