train_size,observed_hgb,fit_hgb
50.0,0.6262374145210733,0.630892227381819
51.35277963979166,0.6322762898492508,0.6434764074191388
52.742159534660004,0.6384785505292522,0.655511110751225
54.16912992620265,0.6448486170486254,0.6670203297755721
55.63470784759058,0.6513910294938292,0.6780270092835936
57.13993784843012,0.6581104507860527,0.6885530922033833
58.68589273923647,0.6650116700045823,0.6986195633451607
60.27367435604921,0.6720996058000832,0.7082464912366107
61.90441434573511,0.6793793099002301,0.7174530681315212
63.579274972537874,0.6868559707101849,0.7262576482714832
65.29944994644914,0.6945349170104862,0.7346777844769238
67.06616527399218,0.7024216217549898,0.74273026314043
68.88068013202337,0.7105217059715615,0.7504311376921176
70.74428776517541,0.7188409427683086,0.7577957606037675
72.65831640758127,0.7273852614482008,0.7648388139955299
74.62413022953561,0.736160751735014,0.7715743389062143
76.64313030976912,0.7451736681136107,0.7780157632855198
78.71675563402823,0.75443043428765,0.7841759287640108
80.84648412067163,0.7639376477579003,0.7900671162542041
83.03383367401528,0.7737020845244245,0.79570107043381
85.28036326617641,0.7837307039159847,0.8010890231599352
87.58767404818678,0.794030653550107,0.8062417158609236
89.9574104911687,0.804609274427348,0.8111694209504806
92.3912615583854,0.8154741061633851,0.8158819623067676
94.89096190900241,0.8266328923626678,0.820388734857296
97.45829313441727,0.8380935861374538,0.8246987233086653
100.09508502803898,0.8494650583149034,0.8288205200584831
102.80321688942192,0.8501818383723212,0.8327623423251789
105.58461886368387,0.8509180113390966,0.8365320485298589
108.44127331716297,0.8516741019018885,0.8401371539628635
111.3752162502938,0.852450648943064,0.8435848457662576
114.38853874870952,0.8532482059247724,0.8468819972621249
117.48338847360502,0.8540673412834092,0.8500351816552305
120.66197119242159,0.8549086388347541,0.8530506851373687
123.92655235094632,0.8557726981900684,0.8559345194195215
127.27945868794507,0.8566601351834514,0.8586924337168125
130.72307989348022,0.8575715823107594,0.8613299262101484
134.25987031209527,0.8585076891803985,0.8638522550073975
137.89235069208073,0.8594691229763163,0.8662644486259607
141.62310998206593,0.8604565689335164,0.8685713160176277
145.4548071762202,0.8614707308264425,0.8707774561557092
149.3901732093765,0.8625123314705726,0.8728872672035553
153.43201290342827,0.8635821132375862,0.8749049552827374
157.58320696638847,0.8646808385844685,0.8768345428583787
161.84671404553262,0.8658092905969305,0.8786798767583432
166.22557283609225,0.8669682735475314,0.8804446358422768
170.7229042469997,0.868158613468901,0.8821323383357853
