fpr,tpr
0.0,0.0
0.0,0.07142857142857142
0.0,0.5
0.045871559633027525,0.5
0.045871559633027525,0.6428571428571429
0.05504587155963303,0.6428571428571429
0.05504587155963303,0.7857142857142857
0.10091743119266056,0.7857142857142857
0.10091743119266056,0.8571428571428571
0.3119266055045872,0.8571428571428571
0.3119266055045872,0.9285714285714286
0.7155963302752294,0.9285714285714286
0.7155963302752294,1.0
1.0,1.0
