train_size,observed_hgb,fit_hgb
803.0470634069042,0.9602272357535562,0.971803037342612
824.7739777503303,0.9605222987013807,0.9719540051720754
847.088726640943,0.9608253447521706,0.972098520305663
870.0072142908814,0.9611365898935091,0.9722368585457376
893.545775210172,0.9614562559566514,0.9723692839062646
917.7211858486957,0.9617845707746288,0.9724960491166739
942.5506765531273,0.96212176834463,0.9726173961041855
968.051943847386,0.9624680889947771,0.9727335564555202
994.2431630453359,0.9628237795554113,0.9728447518588746
1021.143001204732,0.9630053019494912,0.9729511945270061
1048.7706304316423,0.963140338645959,0.9730530876022335
1077.1457415448303,0.963279028840299,0.9731506255441282
1106.2885581098321,0.9634214713800617,0.9732439945006328
1136.2198508527415,0.9635677677871772,0.9733333726633193
1166.960952463956,0.963718022330311,0.9734189306074612
1198.5337728024574,0.9638723420991796,0.9735008316175712
1230.9608145114546,0.964030837080875,0.9735792319990237
1264.265189056504,0.9641936202382554,0.9736542813763593
1298.470633197564,0.9643608075904558,0.9737261229788378
1333.6015259067053,0.9645325182955781,0.973794893913786
1369.682905743539,0.9647088747356168,0.9738607254282639
1406.7404887007503,0.9648900026036841,0.9739237431595438
1444.8006865324494,0.9650760309935938,0.9739840673748861
1483.8906255784104,0.9652670924918694,0.9740418132010648
1524.0381660976145,0.9654633232722413,0.9740970908440831
1565.27192212486,0.965664863192701,0.9741500057994985
1607.6212818646202,0.9658718558951805,0.9742006590537569
1651.1164286366652,0.9660844489079303,0.974249147276922
1695.7883623883695,0.9663027937506642,0.9742955630071678
1741.6689217890623,0.9665270460425521,0.9743399948273832
1788.7908069221455,0.966757365613133,0.9743825275342307
1837.1876025911613,0.9669939166162284,0.9744232422999776
1886.8938022564212,0.9672368676469388,0.9744622168274104
1937.9448326192528,0.9674863918618056,0.9744995254981285
1990.3770788713869,0.9677426671022226,0.9745352395144984
2044.2279106274914,0.9678541575357776,0.9745694270355418
2099.535708559306,0.9679347610325438,0.9746021533070143
2156.339891750396,0.9680175453046964,0.9746334807859247
2214.6809457910063,0.9681025693544062,0.9746634692597327
2274.600451633019,0.9681898937801829,0.9746921759604505
2336.1411152256205,0.9682795808200645,0.9747196556738694
2399.346797952769,0.9683716943959761,0.9747459608441151
2464.2625478941663,0.9684663001592887,0.9747711416737371
2530.934631932014,0.9685634655376095,0.9747952462195175
2599.4105687264387,0.9686632597828401,0.9748183204841864
2669.739162583084,0.968765754020533,0.9748404085042162
2741.9705382370216,0.9688710213005848,0.9748615524338643
2816.1561765777346,0.9689791366493005,0.9748817926256226
2892.34895134069,0.9690901771228659,0.9749011677072289
2970.6031667916195,0.969204221862268,0.9749197146553872
3050.9745964303465,0.9693213521496998,0.9749374688663356
3133.5205227417982,0.9694416514664925,0.9749544642233999
3218.2997780224873,0.9695652055526139,0.9749707331616582
3305.372786311585,0.9696921024677778,0.9749863067298421
3394.8016064564604,0.9698224326542053,0.9750012146495926
3486.6499763433876,0.9699562890010858,0.9750154853721822
3580.983358324933,0.9700937669107806,0.9750291461328143
3677.8689858764283,0.9702349643668187,0.9750422230025996
3777.3759115147254,0.970379982003731,0.9750547409383123
3879.575056013454,0.9705289231787758,0.9750667238300198
3984.5392589498265,0.9706818940456032,0.9750781945466753
4092.343330618985,0.9708390036299132,0.9750891749797631
4203.064105352957,0.9710003639071605,0.9750996860850771
4316.78049628217,0.9711660898823624,0.9751097479227151
4433.573551578576,0.9713362996720651,0.975119379695362
4553.526512220464,0.9715111145885279,0.9751285997849379
4676.724871320132,0.9716906592261851,0.9751374257876798
4803.256435056715,0.9718750615504476,0.9751458745477223
4933.211385257571,0.9720644529889058,0.9751539621892452
5066.68234367287,0.9722029321668116,0.9751617041472455
5203.764437989122,0.9722875138050409,0.9751691151969943
5344.555369628794,0.972374383849632,0.9751762094822358
5489.15548338425,0.9724636042147757,0.9751830005421789
5637.66783893571,0.972555238489788,0.9751895013373375
5790.198284304121,0.972649351984431,0.9751957242742646
5946.855531291387,0.9727460117754617,0.97520168122923
6107.751232961657,0.9728452867544383,0.9752073835708854
6273.00006321891,0.9729472476768208,0.975212842181962
6442.719798537598,0.9730519672124005,0.9752180674800387
6617.031401904485,0.9731595199970925,0.9752230694374243
6796.059109031656,0.9732699826861313,0.9752278576001896
6979.930516902031,0.9733834340087038,0.975232441106385
7168.7766747105425,0.9734999548240619,0.9752368287034809
7362.732177265772,0.9736196281791527,0.9752410287650616
7561.935260918655,0.9737425393678073,0.975245049306806
7766.527902086525,0.9738687759915321,0.9752488980017852
7976.655918442856,0.9739984280219445,0.9752525821951066
8192.46907284472,0.9741315878648967,0.9752561089179316
8414.121180072067,0.9742683504263367,0.9752594849008943
8641.770216454885,0.9744088131799487,0.9752627165869467
8875.57843246645,0.9745530762366253,0.975265810143655
9115.712468362743,0.974701242415819,0.9752687714749702
9362.343472950666,0.974853417318823,0.9752716062324951
9615.647225569548,0.9750097094040364,0.9752743198262711
9875.804261372934,0.9751702300642646,0.9752769174351024
10143.0,0.9753350937061113,0.9752794040164395
